"Points:0","Points:1","Points:2","X","Y"
22.699,-0.21196,14.106,22.699,-0.21196
22.72,-0.21196,14.106,22.72,-0.21196
22.741,-0.21196,14.106,22.741,-0.21196
22.762,-0.21196,14.106,22.762,-0.21196
22.782,-0.21196,14.106,22.782,-0.21196
22.803,-0.21196,14.106,22.803,-0.21196
22.824,-0.21196,14.106,22.824,-0.21196
22.845,-0.21196,14.106,22.845,-0.21196
22.866,-0.21196,14.106,22.866,-0.21196
22.887,-0.21196,14.106,22.887,-0.21196
22.909,-0.21196,14.106,22.909,-0.21196
22.93,-0.21196,14.106,22.93,-0.21196
22.951,-0.21196,14.106,22.951,-0.21196
22.972,-0.21196,14.106,22.972,-0.21196
22.994,-0.21196,14.106,22.994,-0.21196
23.015,-0.21196,14.106,23.015,-0.21196
23.037,-0.21196,14.106,23.037,-0.21196
23.059,-0.21196,14.106,23.059,-0.21196
23.08,-0.21196,14.106,23.08,-0.21196
23.102,-0.21196,14.106,23.102,-0.21196
23.124,-0.21196,14.106,23.124,-0.21196
23.146,-0.21196,14.106,23.146,-0.21196
23.168,-0.21196,14.106,23.168,-0.21196
23.19,-0.21196,14.106,23.19,-0.21196
23.212,-0.21196,14.106,23.212,-0.21196
23.234,-0.21196,14.106,23.234,-0.21196
23.257,-0.21196,14.106,23.257,-0.21196
23.279,-0.21196,14.106,23.279,-0.21196
23.301,-0.21196,14.106,23.301,-0.21196
23.324,-0.21196,14.106,23.324,-0.21196
23.346,-0.21196,14.106,23.346,-0.21196
23.369,-0.21196,14.106,23.369,-0.21196
23.392,-0.21196,14.106,23.392,-0.21196
23.415,-0.21196,14.106,23.415,-0.21196
23.438,-0.21196,14.106,23.438,-0.21196
23.46,-0.21196,14.106,23.46,-0.21196
23.483,-0.21196,14.106,23.483,-0.21196
23.507,-0.21196,14.106,23.507,-0.21196
23.53,-0.21196,14.106,23.53,-0.21196
23.553,-0.21196,14.106,23.553,-0.21196
23.576,-0.21196,14.106,23.576,-0.21196
23.6,-0.21196,14.106,23.6,-0.21196
23.623,-0.21196,14.106,23.623,-0.21196
23.647,-0.21196,14.106,23.647,-0.21196
23.671,-0.21196,14.106,23.671,-0.21196
23.694,-0.21196,14.106,23.694,-0.21196
23.718,-0.21196,14.106,23.718,-0.21196
23.742,-0.21196,14.106,23.742,-0.21196
23.766,-0.21196,14.106,23.766,-0.21196
23.79,-0.21196,14.106,23.79,-0.21196
23.814,-0.21196,14.106,23.814,-0.21196
23.839,-0.21196,14.106,23.839,-0.21196
23.863,-0.21196,14.106,23.863,-0.21196
23.887,-0.21196,14.106,23.887,-0.21196
23.912,-0.21196,14.106,23.912,-0.21196
23.937,-0.21196,14.106,23.937,-0.21196
23.961,-0.21196,14.106,23.961,-0.21196
23.986,-0.21196,14.106,23.986,-0.21196
24.011,-0.21196,14.106,24.011,-0.21196
24.036,-0.21196,14.106,24.036,-0.21196
24.061,-0.21196,14.106,24.061,-0.21196
24.086,-0.21196,14.106,24.086,-0.21196
24.112,-0.21196,14.106,24.112,-0.21196
24.137,-0.21196,14.106,24.137,-0.21196
24.162,-0.21196,14.106,24.162,-0.21196
24.188,-0.21196,14.106,24.188,-0.21196
24.214,-0.21196,14.106,24.214,-0.21196
24.239,-0.21196,14.106,24.239,-0.21196
24.265,-0.21196,14.106,24.265,-0.21196
24.291,-0.21196,14.106,24.291,-0.21196
24.317,-0.21196,14.106,24.317,-0.21196
24.344,-0.21196,14.106,24.344,-0.21196
24.37,-0.21196,14.106,24.37,-0.21196
24.396,-0.21196,14.106,24.396,-0.21196
24.423,-0.21196,14.106,24.423,-0.21196
24.449,-0.21196,14.106,24.449,-0.21196
24.476,-0.21196,14.106,24.476,-0.21196
24.503,-0.21196,14.106,24.503,-0.21196
24.53,-0.21196,14.106,24.53,-0.21196
24.557,-0.21196,14.106,24.557,-0.21196
24.584,-0.21196,14.106,24.584,-0.21196
24.611,-0.21196,14.106,24.611,-0.21196
24.639,-0.21196,14.106,24.639,-0.21196
24.666,-0.21196,14.106,24.666,-0.21196
24.694,-0.21196,14.106,24.694,-0.21196
24.721,-0.21196,14.106,24.721,-0.21196
24.749,-0.21196,14.106,24.749,-0.21196
24.777,-0.21196,14.106,24.777,-0.21196
24.805,-0.21196,14.106,24.805,-0.21196
24.833,-0.21196,14.106,24.833,-0.21196
24.862,-0.21196,14.106,24.862,-0.21196
24.89,-0.21196,14.106,24.89,-0.21196
24.919,-0.21196,14.106,24.919,-0.21196
24.947,-0.21196,14.106,24.947,-0.21196
24.976,-0.21196,14.106,24.976,-0.21196
25.005,-0.21196,14.106,25.005,-0.21196
25.034,-0.21196,14.106,25.034,-0.21196
25.063,-0.21196,14.106,25.063,-0.21196
25.093,-0.21196,14.106,25.093,-0.21196
25.122,-0.21196,14.106,25.122,-0.21196
25.152,-0.21196,14.106,25.152,-0.21196
25.181,-0.21196,14.106,25.181,-0.21196
25.211,-0.21196,14.106,25.211,-0.21196
25.241,-0.21196,14.106,25.241,-0.21196
25.271,-0.21196,14.106,25.271,-0.21196
25.301,-0.21196,14.106,25.301,-0.21196
25.332,-0.21196,14.106,25.332,-0.21196
25.362,-0.21196,14.106,25.362,-0.21196
25.393,-0.21196,14.106,25.393,-0.21196
25.424,-0.21196,14.106,25.424,-0.21196
25.455,-0.21196,14.106,25.455,-0.21196
25.486,-0.21196,14.106,25.486,-0.21196
25.517,-0.21196,14.106,25.517,-0.21196
25.548,-0.21196,14.106,25.548,-0.21196
25.58,-0.21196,14.106,25.58,-0.21196
25.612,-0.21196,14.106,25.612,-0.21196
25.644,-0.21196,14.106,25.644,-0.21196
25.676,-0.21196,14.106,25.676,-0.21196
25.708,-0.21196,14.106,25.708,-0.21196
25.74,-0.21196,14.106,25.74,-0.21196
25.772,-0.21196,14.106,25.772,-0.21196
25.805,-0.21196,14.106,25.805,-0.21196
25.838,-0.21196,14.106,25.838,-0.21196
25.871,-0.21196,14.106,25.871,-0.21196
25.904,-0.21196,14.106,25.904,-0.21196
25.937,-0.21196,14.106,25.937,-0.21196
25.971,-0.21196,14.106,25.971,-0.21196
26.004,-0.21196,14.106,26.004,-0.21196
26.038,-0.21196,14.106,26.038,-0.21196
26.072,-0.21196,14.106,26.072,-0.21196
26.106,-0.21196,14.106,26.106,-0.21196
26.14,-0.21196,14.106,26.14,-0.21196
26.175,-0.21196,14.106,26.175,-0.21196
26.209,-0.21196,14.106,26.209,-0.21196
26.244,-0.21196,14.106,26.244,-0.21196
26.279,-0.21196,14.106,26.279,-0.21196
26.314,-0.21196,14.106,26.314,-0.21196
26.35,-0.21196,14.106,26.35,-0.21196
26.385,-0.21196,14.106,26.385,-0.21196
26.421,-0.21196,14.106,26.421,-0.21196
26.457,-0.21196,14.106,26.457,-0.21196
26.493,-0.21196,14.106,26.493,-0.21196
26.53,-0.21196,14.106,26.53,-0.21196
26.566,-0.21196,14.106,26.566,-0.21196
26.603,-0.21196,14.106,26.603,-0.21196
26.64,-0.21196,14.106,26.64,-0.21196
26.677,-0.21196,14.106,26.677,-0.21196
26.714,-0.21196,14.106,26.714,-0.21196
26.752,-0.21196,14.106,26.752,-0.21196
26.789,-0.21196,14.106,26.789,-0.21196
26.827,-0.21196,14.106,26.827,-0.21196
26.865,-0.21196,14.106,26.865,-0.21196
26.904,-0.21196,14.106,26.904,-0.21196
26.942,-0.21196,14.106,26.942,-0.21196
26.981,-0.21196,14.106,26.981,-0.21196
27.02,-0.21196,14.106,27.02,-0.21196
27.06,-0.21196,14.106,27.06,-0.21196
27.099,-0.21196,14.106,27.099,-0.21196
27.139,-0.21196,14.106,27.139,-0.21196
27.179,-0.21196,14.106,27.179,-0.21196
27.219,-0.21196,14.106,27.219,-0.21196
27.259,-0.21196,14.106,27.259,-0.21196
27.3,-0.21196,14.106,27.3,-0.21196
27.341,-0.21196,14.106,27.341,-0.21196
27.382,-0.21196,14.106,27.382,-0.21196
27.423,-0.21196,14.106,27.423,-0.21196
27.465,-0.21196,14.106,27.465,-0.21196
27.507,-0.21196,14.106,27.507,-0.21196
27.549,-0.21196,14.106,27.549,-0.21196
27.591,-0.21196,14.106,27.591,-0.21196
27.634,-0.21196,14.106,27.634,-0.21196
27.677,-0.21196,14.106,27.677,-0.21196
27.72,-0.21196,14.106,27.72,-0.21196
27.763,-0.21196,14.106,27.763,-0.21196
27.807,-0.21196,14.106,27.807,-0.21196
27.851,-0.21196,14.106,27.851,-0.21196
27.895,-0.21196,14.106,27.895,-0.21196
27.939,-0.21196,14.106,27.939,-0.21196
27.984,-0.21196,14.106,27.984,-0.21196
28.029,-0.21196,14.106,28.029,-0.21196
28.075,-0.21196,14.106,28.075,-0.21196
28.12,-0.21196,14.106,28.12,-0.21196
28.166,-0.21196,14.106,28.166,-0.21196
28.212,-0.21196,14.106,28.212,-0.21196
28.259,-0.21196,14.106,28.259,-0.21196
28.306,-0.21196,14.106,28.306,-0.21196
28.353,-0.21196,14.106,28.353,-0.21196
28.4,-0.21196,14.106,28.4,-0.21196
28.448,-0.21196,14.106,28.448,-0.21196
28.496,-0.21196,14.106,28.496,-0.21196
28.545,-0.21196,14.106,28.545,-0.21196
28.593,-0.21196,14.106,28.593,-0.21196
28.642,-0.21196,14.106,28.642,-0.21196
28.692,-0.21196,14.106,28.692,-0.21196
28.741,-0.21196,14.106,28.741,-0.21196
28.791,-0.21196,14.106,28.791,-0.21196
28.842,-0.21196,14.106,28.842,-0.21196
28.893,-0.21196,14.106,28.893,-0.21196
28.944,-0.21196,14.106,28.944,-0.21196
28.995,-0.21196,14.106,28.995,-0.21196
29.047,-0.21196,14.106,29.047,-0.21196
29.099,-0.21196,14.106,29.099,-0.21196
29.152,-0.21196,14.106,29.152,-0.21196
29.205,-0.21196,14.106,29.205,-0.21196
29.258,-0.21196,14.106,29.258,-0.21196
29.312,-0.21196,14.106,29.312,-0.21196
29.366,-0.21196,14.106,29.366,-0.21196
29.42,-0.21196,14.106,29.42,-0.21196
29.475,-0.21196,14.106,29.475,-0.21196
29.53,-0.21196,14.106,29.53,-0.21196
29.586,-0.21196,14.106,29.586,-0.21196
29.642,-0.21196,14.106,29.642,-0.21196
29.698,-0.21196,14.106,29.698,-0.21196
29.755,-0.21196,14.106,29.755,-0.21196
29.813,-0.21196,14.106,29.813,-0.21196
29.87,-0.21196,14.106,29.87,-0.21196
29.929,-0.21196,14.106,29.929,-0.21196
29.987,-0.21196,14.106,29.987,-0.21196
30.046,-0.21196,14.106,30.046,-0.21196
30.106,-0.21196,14.106,30.106,-0.21196
30.166,-0.21196,14.106,30.166,-0.21196
30.226,-0.21196,14.106,30.226,-0.21196
30.287,-0.21196,14.106,30.287,-0.21196
30.349,-0.21196,14.106,30.349,-0.21196
30.411,-0.21196,14.106,30.411,-0.21196
30.473,-0.21196,14.106,30.473,-0.21196
30.536,-0.21196,14.106,30.536,-0.21196
30.599,-0.21196,14.106,30.599,-0.21196
30.663,-0.21196,14.106,30.663,-0.21196
30.728,-0.21196,14.106,30.728,-0.21196
30.792,-0.21196,14.106,30.792,-0.21196
30.858,-0.21196,14.106,30.858,-0.21196
30.924,-0.21196,14.106,30.924,-0.21196
30.991,-0.21196,14.106,30.991,-0.21196
31.058,-0.21196,14.106,31.058,-0.21196
31.125,-0.21196,14.106,31.125,-0.21196
31.194,-0.21196,14.106,31.194,-0.21196
31.262,-0.21196,14.106,31.262,-0.21196
31.332,-0.21196,14.106,31.332,-0.21196
31.402,-0.21196,14.106,31.402,-0.21196
31.472,-0.21196,14.106,31.472,-0.21196
31.543,-0.21196,14.106,31.543,-0.21196
31.615,-0.21196,14.106,31.615,-0.21196
31.688,-0.21196,14.106,31.688,-0.21196
31.761,-0.21196,14.106,31.761,-0.21196
31.834,-0.21196,14.106,31.834,-0.21196
31.909,-0.21196,14.106,31.909,-0.21196
31.984,-0.21196,14.106,31.984,-0.21196
32.06,-0.21196,14.106,32.06,-0.21196
32.136,-0.21196,14.106,32.136,-0.21196
-7.8849e-05,-0.19802,14.106,-7.8849e-05,-0.19802
0.076257,-0.19802,14.106,0.076257,-0.19802
0.15195,-0.19802,14.106,0.15195,-0.19802
0.22696,-0.19802,14.106,0.22696,-0.19802
0.30132,-0.19802,14.106,0.30132,-0.19802
0.37502,-0.19802,14.106,0.37502,-0.19802
0.44808,-0.19802,14.106,0.44808,-0.19802
0.52051,-0.19802,14.106,0.52051,-0.19802
0.59231,-0.19802,14.106,0.59231,-0.19802
0.6635,-0.19802,14.106,0.6635,-0.19802
0.73407,-0.19802,14.106,0.73407,-0.19802
0.80405,-0.19802,14.106,0.80405,-0.19802
0.87344,-0.19802,14.106,0.87344,-0.19802
0.94224,-0.19802,14.106,0.94224,-0.19802
1.0105,-0.19802,14.106,1.0105,-0.19802
1.0781,-0.19802,14.106,1.0781,-0.19802
1.1452,-0.19802,14.106,1.1452,-0.19802
1.2118,-0.19802,14.106,1.2118,-0.19802
1.2778,-0.19802,14.106,1.2778,-0.19802
1.3433,-0.19802,14.106,1.3433,-0.19802
1.4082,-0.19802,14.106,1.4082,-0.19802
1.4726,-0.19802,14.106,1.4726,-0.19802
1.5365,-0.19802,14.106,1.5365,-0.19802
1.5999,-0.19802,14.106,1.5999,-0.19802
1.6628,-0.19802,14.106,1.6628,-0.19802
1.7252,-0.19802,14.106,1.7252,-0.19802
1.7871,-0.19802,14.106,1.7871,-0.19802
1.8485,-0.19802,14.106,1.8485,-0.19802
1.9094,-0.19802,14.106,1.9094,-0.19802
1.9699,-0.19802,14.106,1.9699,-0.19802
2.0299,-0.19802,14.106,2.0299,-0.19802
2.0894,-0.19802,14.106,2.0894,-0.19802
2.1485,-0.19802,14.106,2.1485,-0.19802
2.2072,-0.19802,14.106,2.2072,-0.19802
2.2654,-0.19802,14.106,2.2654,-0.19802
2.3231,-0.19802,14.106,2.3231,-0.19802
2.3805,-0.19802,14.106,2.3805,-0.19802
2.4374,-0.19802,14.106,2.4374,-0.19802
2.4938,-0.19802,14.106,2.4938,-0.19802
2.5499,-0.19802,14.106,2.5499,-0.19802
2.6056,-0.19802,14.106,2.6056,-0.19802
2.6608,-0.19802,14.106,2.6608,-0.19802
2.7157,-0.19802,14.106,2.7157,-0.19802
2.7701,-0.19802,14.106,2.7701,-0.19802
2.8242,-0.19802,14.106,2.8242,-0.19802
2.8779,-0.19802,14.106,2.8779,-0.19802
2.9312,-0.19802,14.106,2.9312,-0.19802
2.9841,-0.19802,14.106,2.9841,-0.19802
3.0366,-0.19802,14.106,3.0366,-0.19802
3.0888,-0.19802,14.106,3.0888,-0.19802
3.1406,-0.19802,14.106,3.1406,-0.19802
3.1921,-0.19802,14.106,3.1921,-0.19802
3.2432,-0.19802,14.106,3.2432,-0.19802
3.2939,-0.19802,14.106,3.2939,-0.19802
3.3443,-0.19802,14.106,3.3443,-0.19802
3.3944,-0.19802,14.106,3.3944,-0.19802
3.4441,-0.19802,14.106,3.4441,-0.19802
3.4934,-0.19802,14.106,3.4934,-0.19802
3.5425,-0.19802,14.106,3.5425,-0.19802
3.5912,-0.19802,14.106,3.5912,-0.19802
3.6396,-0.19802,14.106,3.6396,-0.19802
3.6877,-0.19802,14.106,3.6877,-0.19802
3.7354,-0.19802,14.106,3.7354,-0.19802
3.7829,-0.19802,14.106,3.7829,-0.19802
3.83,-0.19802,14.106,3.83,-0.19802
3.8769,-0.19802,14.106,3.8769,-0.19802
3.9234,-0.19802,14.106,3.9234,-0.19802
3.9696,-0.19802,14.106,3.9696,-0.19802
4.0155,-0.19802,14.106,4.0155,-0.19802
4.0612,-0.19802,14.106,4.0612,-0.19802
4.1065,-0.19802,14.106,4.1065,-0.19802
4.1516,-0.19802,14.106,4.1516,-0.19802
4.1964,-0.19802,14.106,4.1964,-0.19802
4.2409,-0.19802,14.106,4.2409,-0.19802
4.2851,-0.19802,14.106,4.2851,-0.19802
4.329,-0.19802,14.106,4.329,-0.19802
4.3727,-0.19802,14.106,4.3727,-0.19802
4.4161,-0.19802,14.106,4.4161,-0.19802
4.4592,-0.19802,14.106,4.4592,-0.19802
4.5021,-0.19802,14.106,4.5021,-0.19802
4.5447,-0.19802,14.106,4.5447,-0.19802
4.5871,-0.19802,14.106,4.5871,-0.19802
4.6292,-0.19802,14.106,4.6292,-0.19802
4.671,-0.19802,14.106,4.671,-0.19802
4.7126,-0.19802,14.106,4.7126,-0.19802
4.754,-0.19802,14.106,4.754,-0.19802
4.7951,-0.19802,14.106,4.7951,-0.19802
4.836,-0.19802,14.106,4.836,-0.19802
4.8766,-0.19802,14.106,4.8766,-0.19802
4.917,-0.19802,14.106,4.917,-0.19802
4.9572,-0.19802,14.106,4.9572,-0.19802
4.9971,-0.19802,14.106,4.9971,-0.19802
5.0368,-0.19802,14.106,5.0368,-0.19802
5.0762,-0.19802,14.106,5.0762,-0.19802
5.1155,-0.19802,14.106,5.1155,-0.19802
5.1545,-0.19802,14.106,5.1545,-0.19802
5.1933,-0.19802,14.106,5.1933,-0.19802
5.2319,-0.19802,14.106,5.2319,-0.19802
5.2703,-0.19802,14.106,5.2703,-0.19802
5.3084,-0.19802,14.106,5.3084,-0.19802
5.3464,-0.19802,14.106,5.3464,-0.19802
5.3841,-0.19802,14.106,5.3841,-0.19802
5.4216,-0.19802,14.106,5.4216,-0.19802
5.4589,-0.19802,14.106,5.4589,-0.19802
5.4961,-0.19802,14.106,5.4961,-0.19802
5.533,-0.19802,14.106,5.533,-0.19802
5.5697,-0.19802,14.106,5.5697,-0.19802
5.6062,-0.19802,14.106,5.6062,-0.19802
5.6425,-0.19802,14.106,5.6425,-0.19802
5.6787,-0.19802,14.106,5.6787,-0.19802
5.7146,-0.19802,14.106,5.7146,-0.19802
5.7503,-0.19802,14.106,5.7503,-0.19802
5.7859,-0.19802,14.106,5.7859,-0.19802
5.8213,-0.19802,14.106,5.8213,-0.19802
5.8565,-0.19802,14.106,5.8565,-0.19802
5.8915,-0.19802,14.106,5.8915,-0.19802
5.9263,-0.19802,14.106,5.9263,-0.19802
5.9609,-0.19802,14.106,5.9609,-0.19802
5.9954,-0.19802,14.106,5.9954,-0.19802
6.0297,-0.19802,14.106,6.0297,-0.19802
6.0638,-0.19802,14.106,6.0638,-0.19802
6.0978,-0.19802,14.106,6.0978,-0.19802
6.1315,-0.19802,14.106,6.1315,-0.19802
6.1651,-0.19802,14.106,6.1651,-0.19802
6.1986,-0.19802,14.106,6.1986,-0.19802
6.2318,-0.19802,14.106,6.2318,-0.19802
6.265,-0.19802,14.106,6.265,-0.19802
6.2979,-0.19802,14.106,6.2979,-0.19802
6.3307,-0.19802,14.106,6.3307,-0.19802
6.3633,-0.19802,14.106,6.3633,-0.19802
6.3958,-0.19802,14.106,6.3958,-0.19802
6.4281,-0.19802,14.106,6.4281,-0.19802
6.4602,-0.19802,14.106,6.4602,-0.19802
6.4922,-0.19802,14.106,6.4922,-0.19802
6.524,-0.19802,14.106,6.524,-0.19802
6.5557,-0.19802,14.106,6.5557,-0.19802
6.5873,-0.19802,14.106,6.5873,-0.19802
6.6187,-0.19802,14.106,6.6187,-0.19802
6.6499,-0.19802,14.106,6.6499,-0.19802
6.681,-0.19802,14.106,6.681,-0.19802
6.7119,-0.19802,14.106,6.7119,-0.19802
6.7427,-0.19802,14.106,6.7427,-0.19802
6.7734,-0.19802,14.106,6.7734,-0.19802
6.8039,-0.19802,14.106,6.8039,-0.19802
6.8343,-0.19802,14.106,6.8343,-0.19802
6.8646,-0.19802,14.106,6.8646,-0.19802
6.8947,-0.19802,14.106,6.8947,-0.19802
6.9246,-0.19802,14.106,6.9246,-0.19802
6.9545,-0.19802,14.106,6.9545,-0.19802
6.9842,-0.19802,14.106,6.9842,-0.19802
7.0137,-0.19802,14.106,7.0137,-0.19802
7.0432,-0.19802,14.106,7.0432,-0.19802
7.0725,-0.19802,14.106,7.0725,-0.19802
7.1017,-0.19802,14.106,7.1017,-0.19802
7.1307,-0.19802,14.106,7.1307,-0.19802
7.1596,-0.19802,14.106,7.1596,-0.19802
7.1884,-0.19802,14.106,7.1884,-0.19802
7.2171,-0.19802,14.106,7.2171,-0.19802
7.2456,-0.19802,14.106,7.2456,-0.19802
7.2741,-0.19802,14.106,7.2741,-0.19802
7.3024,-0.19802,14.106,7.3024,-0.19802
7.3306,-0.19802,14.106,7.3306,-0.19802
7.3586,-0.19802,14.106,7.3586,-0.19802
7.3866,-0.19802,14.106,7.3866,-0.19802
7.4144,-0.19802,14.106,7.4144,-0.19802
7.4421,-0.19802,14.106,7.4421,-0.19802
7.4697,-0.19802,14.106,7.4697,-0.19802
7.4972,-0.19802,14.106,7.4972,-0.19802
7.5245,-0.19802,14.106,7.5245,-0.19802
7.5518,-0.19802,14.106,7.5518,-0.19802
7.5789,-0.19802,14.106,7.5789,-0.19802
7.606,-0.19802,14.106,7.606,-0.19802
7.6329,-0.19802,14.106,7.6329,-0.19802
7.6597,-0.19802,14.106,7.6597,-0.19802
7.6864,-0.19802,14.106,7.6864,-0.19802
7.713,-0.19802,14.106,7.713,-0.19802
7.7395,-0.19802,14.106,7.7395,-0.19802
7.7659,-0.19802,14.106,7.7659,-0.19802
7.7922,-0.19802,14.106,7.7922,-0.19802
7.8183,-0.19802,14.106,7.8183,-0.19802
7.8444,-0.19802,14.106,7.8444,-0.19802
7.8704,-0.19802,14.106,7.8704,-0.19802
7.8963,-0.19802,14.106,7.8963,-0.19802
7.922,-0.19802,14.106,7.922,-0.19802
7.9477,-0.19802,14.106,7.9477,-0.19802
7.9733,-0.19802,14.106,7.9733,-0.19802
7.9987,-0.19802,14.106,7.9987,-0.19802
8.0241,-0.19802,14.106,8.0241,-0.19802
8.0494,-0.19802,14.106,8.0494,-0.19802
8.0746,-0.19802,14.106,8.0746,-0.19802
8.0997,-0.19802,14.106,8.0997,-0.19802
8.1247,-0.19802,14.106,8.1247,-0.19802
8.1496,-0.19802,14.106,8.1496,-0.19802
8.1744,-0.19802,14.106,8.1744,-0.19802
8.1991,-0.19802,14.106,8.1991,-0.19802
8.2237,-0.19802,14.106,8.2237,-0.19802
8.2483,-0.19802,14.106,8.2483,-0.19802
8.2727,-0.19802,14.106,8.2727,-0.19802
8.2971,-0.19802,14.106,8.2971,-0.19802
8.3213,-0.19802,14.106,8.3213,-0.19802
8.3455,-0.19802,14.106,8.3455,-0.19802
8.3696,-0.19802,14.106,8.3696,-0.19802
8.3936,-0.19802,14.106,8.3936,-0.19802
8.4176,-0.19802,14.106,8.4176,-0.19802
8.4414,-0.19802,14.106,8.4414,-0.19802
8.4652,-0.19802,14.106,8.4652,-0.19802
8.4888,-0.19802,14.106,8.4888,-0.19802
8.5124,-0.19802,14.106,8.5124,-0.19802
8.5359,-0.19802,14.106,8.5359,-0.19802
8.5594,-0.19802,14.106,8.5594,-0.19802
8.5827,-0.19802,14.106,8.5827,-0.19802
8.606,-0.19802,14.106,8.606,-0.19802
8.6291,-0.19802,14.106,8.6291,-0.19802
8.6523,-0.19802,14.106,8.6523,-0.19802
8.6753,-0.19802,14.106,8.6753,-0.19802
8.6982,-0.19802,14.106,8.6982,-0.19802
8.7211,-0.19802,14.106,8.7211,-0.19802
8.7439,-0.19802,14.106,8.7439,-0.19802
8.7666,-0.19802,14.106,8.7666,-0.19802
8.7893,-0.19802,14.106,8.7893,-0.19802
8.8118,-0.19802,14.106,8.8118,-0.19802
8.8343,-0.19802,14.106,8.8343,-0.19802
8.8568,-0.19802,14.106,8.8568,-0.19802
8.8791,-0.19802,14.106,8.8791,-0.19802
8.9014,-0.19802,14.106,8.9014,-0.19802
8.9236,-0.19802,14.106,8.9236,-0.19802
8.9457,-0.19802,14.106,8.9457,-0.19802
8.9678,-0.19802,14.106,8.9678,-0.19802
8.9898,-0.19802,14.106,8.9898,-0.19802
9.0117,-0.19802,14.106,9.0117,-0.19802
9.0336,-0.19802,14.106,9.0336,-0.19802
9.0553,-0.19802,14.106,9.0553,-0.19802
9.0771,-0.19802,14.106,9.0771,-0.19802
9.0987,-0.19802,14.106,9.0987,-0.19802
9.1203,-0.19802,14.106,9.1203,-0.19802
9.1418,-0.19802,14.106,9.1418,-0.19802
9.1633,-0.19802,14.106,9.1633,-0.19802
9.1846,-0.19802,14.106,9.1846,-0.19802
9.206,-0.19802,14.106,9.206,-0.19802
9.2272,-0.19802,14.106,9.2272,-0.19802
9.2484,-0.19802,14.106,9.2484,-0.19802
9.2695,-0.19802,14.106,9.2695,-0.19802
9.2906,-0.19802,14.106,9.2906,-0.19802
9.3116,-0.19802,14.106,9.3116,-0.19802
9.3325,-0.19802,14.106,9.3325,-0.19802
9.3534,-0.19802,14.106,9.3534,-0.19802
9.3742,-0.19802,14.106,9.3742,-0.19802
9.395,-0.19802,14.106,9.395,-0.19802
9.4157,-0.19802,14.106,9.4157,-0.19802
9.4363,-0.19802,14.106,9.4363,-0.19802
9.4569,-0.19802,14.106,9.4569,-0.19802
9.4774,-0.19802,14.106,9.4774,-0.19802
9.4978,-0.19802,14.106,9.4978,-0.19802
9.5182,-0.19802,14.106,9.5182,-0.19802
9.5386,-0.19802,14.106,9.5386,-0.19802
9.5589,-0.19802,14.106,9.5589,-0.19802
9.5791,-0.19802,14.106,9.5791,-0.19802
9.5992,-0.19802,14.106,9.5992,-0.19802
9.6194,-0.19802,14.106,9.6194,-0.19802
9.6394,-0.19802,14.106,9.6394,-0.19802
9.6594,-0.19802,14.106,9.6594,-0.19802
9.6794,-0.19802,14.106,9.6794,-0.19802
9.6993,-0.19802,14.106,9.6993,-0.19802
9.7191,-0.19802,14.106,9.7191,-0.19802
9.7389,-0.19802,14.106,9.7389,-0.19802
9.7586,-0.19802,14.106,9.7586,-0.19802
9.7783,-0.19802,14.106,9.7783,-0.19802
9.7979,-0.19802,14.106,9.7979,-0.19802
9.8175,-0.19802,14.106,9.8175,-0.19802
9.837,-0.19802,14.106,9.837,-0.19802
9.8565,-0.19802,14.106,9.8565,-0.19802
9.8759,-0.19802,14.106,9.8759,-0.19802
9.8953,-0.19802,14.106,9.8953,-0.19802
9.9146,-0.19802,14.106,9.9146,-0.19802
9.9339,-0.19802,14.106,9.9339,-0.19802
9.9531,-0.19802,14.106,9.9531,-0.19802
9.9723,-0.19802,14.106,9.9723,-0.19802
9.9914,-0.19802,14.106,9.9914,-0.19802
10.01,-0.19802,14.106,10.01,-0.19802
10.029,-0.19802,14.106,10.029,-0.19802
10.048,-0.19802,14.106,10.048,-0.19802
10.067,-0.19802,14.106,10.067,-0.19802
10.086,-0.19802,14.106,10.086,-0.19802
10.105,-0.19802,14.106,10.105,-0.19802
10.124,-0.19802,14.106,10.124,-0.19802
10.143,-0.19802,14.106,10.143,-0.19802
10.161,-0.19802,14.106,10.161,-0.19802
10.18,-0.19802,14.106,10.18,-0.19802
10.199,-0.19802,14.106,10.199,-0.19802
10.217,-0.19802,14.106,10.217,-0.19802
10.236,-0.19802,14.106,10.236,-0.19802
10.254,-0.19802,14.106,10.254,-0.19802
10.273,-0.19802,14.106,10.273,-0.19802
10.291,-0.19802,14.106,10.291,-0.19802
10.309,-0.19802,14.106,10.309,-0.19802
10.328,-0.19802,14.106,10.328,-0.19802
10.346,-0.19802,14.106,10.346,-0.19802
10.364,-0.19802,14.106,10.364,-0.19802
10.382,-0.19802,14.106,10.382,-0.19802
10.4,-0.19802,14.106,10.4,-0.19802
10.419,-0.19802,14.106,10.419,-0.19802
10.437,-0.19802,14.106,10.437,-0.19802
10.455,-0.19802,14.106,10.455,-0.19802
10.473,-0.19802,14.106,10.473,-0.19802
10.491,-0.19802,14.106,10.491,-0.19802
10.508,-0.19802,14.106,10.508,-0.19802
10.526,-0.19802,14.106,10.526,-0.19802
10.544,-0.19802,14.106,10.544,-0.19802
10.562,-0.19802,14.106,10.562,-0.19802
10.58,-0.19802,14.106,10.58,-0.19802
